lat,lon,loss_dB,best_sf(-1=unreachable)
30.41433,94.69933,136.91,7
30.41433,94.70117,148.52,10
30.41433,94.70300,148.36,10
30.41433,94.70483,132.04,7
30.41433,94.70667,149.27,11
30.41433,94.70850,151.12,11
30.41433,94.71033,133.95,7
30.41433,94.71217,154.34,-1
30.41433,94.71400,156.00,-1
30.41433,94.71583,157.68,-1
30.41433,94.71767,156.44,-1
30.41433,94.71950,158.13,-1
30.41433,94.72133,155.41,-1
30.41433,94.72317,154.45,-1
30.41433,94.72500,130.93,7
30.41433,94.72683,154.44,-1
30.41433,94.72867,148.50,10
30.41433,94.73050,149.33,11
30.41433,94.73233,149.65,11
30.41433,94.73417,148.49,10
30.41433,94.73600,146.61,10
30.41433,94.73783,143.04,9
30.41433,94.73967,145.32,9
30.41433,94.74150,141.72,8
30.41433,94.74333,151.61,12
30.41433,94.74517,140.63,8
30.41433,94.74700,152.44,12
30.41433,94.74883,153.86,12
30.41433,94.75067,155.62,-1
30.41433,94.75250,156.45,-1
30.41433,94.75433,156.82,-1
30.41433,94.75617,158.14,-1
30.41433,94.75800,145.92,9
30.41433,94.75983,154.03,-1
30.41433,94.76167,155.29,-1
30.41433,94.76350,148.39,10
30.41433,94.76533,148.81,10
30.41433,94.76717,154.49,-1
30.41433,94.76900,153.37,12
30.41433,94.77083,150.41,11
30.41433,94.77267,163.05,-1
30.41433,94.77450,164.01,-1
30.41433,94.77633,165.82,-1
30.41433,94.77817,166.01,-1
30.41433,94.78000,166.13,-1
30.41433,94.78183,166.95,-1
30.41433,94.78367,168.04,-1
30.41433,94.78550,167.06,-1
30.41433,94.78733,166.75,-1
30.41433,94.78917,169.41,-1
30.41433,94.79100,169.10,-1
30.41433,94.79283,168.38,-1
30.41433,94.79467,168.32,-1
30.41433,94.79650,168.19,-1
30.41433,94.79833,169.32,-1
30.41433,94.80017,171.74,-1
30.41433,94.80200,171.67,-1
30.41433,94.80383,172.59,-1
30.41433,94.80567,172.32,-1
30.41433,94.80750,171.56,-1
30.41433,94.80933,170.78,-1
30.41433,94.81117,170.37,-1
30.41433,94.81300,169.83,-1
30.41433,94.81483,169.11,-1
30.41433,94.81667,168.46,-1
30.41433,94.81850,166.96,-1
30.41433,94.82033,166.21,-1
30.41433,94.82217,165.38,-1
30.41433,94.82400,164.00,-1
30.41433,94.82583,162.95,-1
30.41433,94.82767,162.06,-1
30.41433,94.82950,161.00,-1
30.41433,94.83133,159.75,-1
30.41433,94.83317,158.69,-1
30.41433,94.83500,157.03,-1
30.41433,94.83683,156.71,-1
30.41433,94.83867,155.58,-1
30.41433,94.84050,128.39,7
30.41433,94.84233,131.63,7
30.41433,94.84417,134.81,7
30.41433,94.84600,141.50,8
30.41433,94.84783,147.53,10
30.41433,94.84967,148.78,10
30.41433,94.85150,151.59,12
30.41433,94.85333,155.77,-1
30.41433,94.85517,153.33,12
30.41433,94.85700,158.01,-1
30.41433,94.85883,160.43,-1
30.41433,94.86067,152.09,12
30.41433,94.86250,144.57,9
30.41433,94.86433,153.54,12
30.41433,94.86617,157.92,-1
30.41433,94.86800,161.20,-1
30.41433,94.86983,163.64,-1
30.41433,94.87167,163.71,-1
30.41433,94.87350,164.55,-1
30.41433,94.87533,163.91,-1
30.41433,94.87717,161.54,-1
30.41433,94.87900,160.22,-1
30.41433,94.88083,159.05,-1
30.41433,94.88267,158.58,-1
30.41433,94.88450,155.74,-1
30.41433,94.88633,152.08,12
30.41433,94.88817,151.72,12
30.41433,94.89000,150.38,11
30.41617,94.67000,158.10,-1
30.41617,94.67183,160.41,-1
30.41617,94.67367,162.00,-1
30.41617,94.67550,157.49,-1
30.41617,94.67733,156.42,-1
30.41617,94.67917,156.37,-1
30.41617,94.68100,159.09,-1
30.41617,94.68283,146.06,10
30.41617,94.68467,155.05,-1
30.41617,94.68650,155.71,-1
30.41617,94.68833,154.23,-1
30.41617,94.69017,154.30,-1
30.41617,94.69200,151.81,12
30.41617,94.69383,145.06,9
30.41617,94.69567,150.31,11
30.41617,94.69750,137.31,7
30.41617,94.69933,133.63,7
30.41617,94.70117,139.80,7
30.41617,94.70300,139.58,7
30.41617,94.70483,132.85,7
30.41617,94.70667,132.35,7
30.41617,94.70850,152.00,12
30.41617,94.71033,153.37,12
30.41617,94.71217,155.75,-1
30.41617,94.71400,140.67,8
30.41617,94.71583,138.79,7
30.41617,94.71767,158.06,-1
30.41617,94.71950,155.25,-1
30.41617,94.72133,154.16,-1
30.41617,94.72317,154.13,-1
30.41617,94.72500,134.16,7
30.41617,94.72683,154.64,-1
30.41617,94.72867,154.80,-1
30.41617,94.73050,148.51,10
30.41617,94.73233,154.44,-1
30.41617,94.73417,153.84,12
30.41617,94.73600,146.46,10
30.41617,94.73783,152.75,12
30.41617,94.73967,142.96,8
30.41617,94.74150,137.06,7
30.41617,94.74333,140.70,8
30.41617,94.74517,156.04,-1
30.41617,94.74700,149.84,11
30.41617,94.74883,143.49,9
30.41617,94.75067,151.54,12
30.41617,94.75250,147.05,10
30.41617,94.75433,151.76,12
30.41617,94.75617,158.33,-1
30.41617,94.75800,149.03,11
30.41617,94.75983,155.76,-1
30.41617,94.76167,159.31,-1
30.41617,94.76350,157.17,-1
30.41617,94.76533,156.84,-1
30.41617,94.76717,155.06,-1
30.41617,94.76900,160.10,-1
30.41617,94.77083,159.61,-1
30.41617,94.77267,156.05,-1
30.41617,94.77450,149.43,11
30.41617,94.77633,166.83,-1
30.41617,94.77817,167.36,-1
30.41617,94.78000,166.76,-1
30.41617,94.78183,167.38,-1
30.41617,94.78367,155.60,-1
30.41617,94.78550,166.92,-1
30.41617,94.78733,169.25,-1
30.41617,94.78917,170.36,-1
30.41617,94.79100,170.43,-1
30.41617,94.79283,169.88,-1
30.41617,94.79467,169.80,-1
30.41617,94.79650,170.65,-1
30.41617,94.79833,167.48,-1
30.41617,94.80017,172.41,-1
30.41617,94.80200,172.50,-1
30.41617,94.80383,173.14,-1
30.41617,94.80567,172.67,-1
30.41617,94.80750,171.39,-1
30.41617,94.80933,170.20,-1
30.41617,94.81117,169.73,-1
30.41617,94.81300,168.70,-1
30.41617,94.81483,167.96,-1
30.41617,94.81667,167.38,-1
30.41617,94.81850,166.53,-1
30.41617,94.82033,165.29,-1
30.41617,94.82217,164.22,-1
30.41617,94.82400,163.65,-1
30.41617,94.82583,162.29,-1
30.41617,94.82767,161.26,-1
30.41617,94.82950,160.58,-1
30.41617,94.83133,159.24,-1
30.41617,94.83317,159.03,-1
30.41617,94.83500,157.44,-1
30.41617,94.83683,156.29,-1
30.41617,94.83867,155.69,-1
30.41617,94.84050,137.47,7
30.41617,94.84233,142.03,8
30.41617,94.84417,137.90,7
30.41617,94.84600,148.01,10
30.41617,94.84783,153.57,12
30.41617,94.84967,151.26,11
30.41617,94.85150,154.02,-1
30.41617,94.85333,156.84,-1
30.41617,94.85517,158.12,-1
30.41617,94.85700,148.84,10
30.41617,94.85883,152.44,12
30.41617,94.86067,158.54,-1
30.41617,94.86250,173.66,-1
30.41617,94.86433,153.83,12
30.41617,94.86617,157.87,-1
30.41617,94.86800,160.92,-1
30.41617,94.86983,161.62,-1
30.41617,94.87167,163.81,-1
30.41617,94.87350,155.37,-1
30.41617,94.87533,161.37,-1
30.41617,94.87717,161.31,-1
30.41617,94.87900,159.88,-1
30.41617,94.88083,157.57,-1
30.41617,94.88267,154.84,-1
30.41617,94.88450,153.88,12
30.41617,94.88633,151.46,11
30.41617,94.88817,149.14,11
30.41617,94.89000,149.50,11
30.41800,94.67000,160.83,-1
30.41800,94.67183,161.08,-1
30.41800,94.67367,158.06,-1
30.41800,94.67550,157.21,-1
30.41800,94.67733,157.54,-1
30.41800,94.67917,158.33,-1
30.41800,94.68100,158.00,-1
30.41800,94.68283,157.38,-1
30.41800,94.68467,156.68,-1
30.41800,94.68650,156.72,-1
30.41800,94.68833,155.76,-1
30.41800,94.69017,150.31,11
30.41800,94.69200,148.25,10
30.41800,94.69383,142.57,8
30.41800,94.69567,142.60,8
30.41800,94.69750,136.67,7
30.41800,94.69933,137.07,7
30.41800,94.70117,130.73,7
30.41800,94.70300,140.90,8
30.41800,94.70483,135.80,7
30.41800,94.70667,137.13,7
30.41800,94.70850,135.30,7
30.41800,94.71033,131.82,7
30.41800,94.71217,142.52,8
30.41800,94.71400,141.06,8
30.41800,94.71583,139.35,7
30.41800,94.71767,157.87,-1
30.41800,94.71950,133.30,7
30.41800,94.72133,153.81,12
30.41800,94.72317,153.75,12
30.41800,94.72500,153.87,12
30.41800,94.72683,154.37,-1
30.41800,94.72867,154.69,-1
30.41800,94.73050,154.75,-1
30.41800,94.73233,154.19,-1
30.41800,94.73417,153.87,12
30.41800,94.73600,153.14,12
30.41800,94.73783,153.02,12
30.41800,94.73967,152.82,12
30.41800,94.74150,143.93,9
30.41800,94.74333,158.21,-1
30.41800,94.74517,162.15,-1
30.41800,94.74700,160.17,-1
30.41800,94.74883,150.64,11
30.41800,94.75067,156.32,-1
30.41800,94.75250,160.18,-1
30.41800,94.75433,158.07,-1
30.41800,94.75617,153.68,12
30.41800,94.75800,151.69,12
30.41800,94.75983,156.84,-1
30.41800,94.76167,156.69,-1
30.41800,94.76350,156.73,-1
30.41800,94.76533,157.30,-1
30.41800,94.76717,145.06,9
30.41800,94.76900,161.67,-1
30.41800,94.77083,159.56,-1
30.41800,94.77267,151.83,12
30.41800,94.77450,155.36,-1
30.41800,94.77633,158.12,-1
30.41800,94.77817,153.05,12
30.41800,94.78000,167.46,-1
30.41800,94.78183,167.67,-1
30.41800,94.78367,158.78,-1
30.41800,94.78550,168.96,-1
30.41800,94.78733,169.91,-1
30.41800,94.78917,170.43,-1
30.41800,94.79100,170.77,-1
30.41800,94.79283,170.49,-1
30.41800,94.79467,170.22,-1
30.41800,94.79650,170.62,-1
30.41800,94.79833,172.05,-1
30.41800,94.80017,173.27,-1
30.41800,94.80200,173.43,-1
30.41800,94.80383,173.02,-1
30.41800,94.80567,171.80,-1
30.41800,94.80750,170.36,-1
30.41800,94.80933,169.42,-1
30.41800,94.81117,168.55,-1
30.41800,94.81300,167.55,-1
30.41800,94.81483,167.14,-1
30.41800,94.81667,166.26,-1
30.41800,94.81850,165.28,-1
30.41800,94.82033,164.26,-1
30.41800,94.82217,163.12,-1
30.41800,94.82400,162.87,-1
30.41800,94.82583,161.95,-1
30.41800,94.82767,160.46,-1
30.41800,94.82950,160.11,-1
30.41800,94.83133,159.50,-1
30.41800,94.83317,158.18,-1
30.41800,94.83500,157.44,-1
30.41800,94.83683,157.17,-1
30.41800,94.83867,137.00,7
30.41800,94.84050,143.88,9
30.41800,94.84233,144.28,9
30.41800,94.84417,149.53,11
30.41800,94.84600,155.20,-1
30.41800,94.84783,159.01,-1
30.41800,94.84967,156.75,-1
30.41800,94.85150,160.14,-1
30.41800,94.85333,159.76,-1
30.41800,94.85517,160.17,-1
30.41800,94.85700,159.92,-1
30.41800,94.85883,158.35,-1
30.41800,94.86067,152.20,12
30.41800,94.86250,147.45,10
30.41800,94.86433,162.60,-1
30.41800,94.86617,158.20,-1
30.41800,94.86800,161.65,-1
30.41800,94.86983,162.42,-1
30.41800,94.87167,161.83,-1
30.41800,94.87350,162.68,-1
30.41800,94.87533,160.85,-1
30.41800,94.87717,159.43,-1
30.41800,94.87900,158.20,-1
30.41800,94.88083,156.19,-1
30.41800,94.88267,153.74,12
30.41800,94.88450,151.46,11
30.41800,94.88633,149.25,11
30.41800,94.88817,148.29,10
30.41800,94.89000,147.04,10
30.41983,94.67000,158.60,-1
30.41983,94.67183,156.93,-1
30.41983,94.67367,156.20,-1
30.41983,94.67550,157.77,-1
30.41983,94.67733,156.77,-1
30.41983,94.67917,157.49,-1
30.41983,94.68100,156.84,-1
30.41983,94.68283,156.08,-1
30.41983,94.68467,155.71,-1
